image_id,image_ids,relative_path,relative_paths,event_id,source_class,split_set,label,is_defective,scenario_id,dataset_version,manifest_version,gt_mask_path,oracle_verdict,train_eligible,train_eligibility_source,quarantine_reason
iqa_casting_828110bb29d13392,iqa_casting_828110bb29d13392,Casting_class2/train/good/2022-02-16_14_19_10_229_1_1.jpg,Casting_class2/train/good/2022-02-16_14_19_10_229_1_1.jpg,sim_event_f214795b9f38,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_01960a624de225bc,iqa_casting_01960a624de225bc,Casting_class2/train/good/2022-02-16_14_19_10_229_1_2.jpg,Casting_class2/train/good/2022-02-16_14_19_10_229_1_2.jpg,sim_event_f214795b9f38,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_bc188e81ae9409f4,iqa_casting_bc188e81ae9409f4,Casting_class2/train/good/2022-02-16_14_19_10_229_1_3.jpg,Casting_class2/train/good/2022-02-16_14_19_10_229_1_3.jpg,sim_event_f214795b9f38,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_4e0574438fa54fa9,iqa_casting_4e0574438fa54fa9,Casting_class2/train/good/2022-02-16_14_42_59_876_1_1.jpg,Casting_class2/train/good/2022-02-16_14_42_59_876_1_1.jpg,sim_event_9eb3dbe7dcae,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_c8d0a327c82d8d26,iqa_casting_c8d0a327c82d8d26,Casting_class2/train/good/2022-02-16_14_42_59_876_1_2.jpg,Casting_class2/train/good/2022-02-16_14_42_59_876_1_2.jpg,sim_event_9eb3dbe7dcae,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_3b8460632ca123e1,iqa_casting_3b8460632ca123e1,Casting_class2/train/good/2022-02-16_14_42_59_876_1_3.jpg,Casting_class2/train/good/2022-02-16_14_42_59_876_1_3.jpg,sim_event_9eb3dbe7dcae,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_a35220a4fe211f8c,iqa_casting_a35220a4fe211f8c,Casting_class2/train/good/2022-02-16_16_16_20_245_1_1.jpg,Casting_class2/train/good/2022-02-16_16_16_20_245_1_1.jpg,sim_event_9f6a53ceb46b,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_898381ee8b83678d,iqa_casting_898381ee8b83678d,Casting_class2/train/good/2022-02-16_16_16_20_245_1_2.jpg,Casting_class2/train/good/2022-02-16_16_16_20_245_1_2.jpg,sim_event_9f6a53ceb46b,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_40539fb803576a04,iqa_casting_40539fb803576a04,Casting_class2/train/good/2022-02-16_16_16_20_245_1_3.jpg,Casting_class2/train/good/2022-02-16_16_16_20_245_1_3.jpg,sim_event_9f6a53ceb46b,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_7b1a9fa66c582d83,iqa_casting_7b1a9fa66c582d83,Casting_class2/train/good/2022-02-16_16_28_30_019_1_3.jpg,Casting_class2/train/good/2022-02-16_16_28_30_019_1_3.jpg,sim_event_86f925424b77,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_017788626fb48eb6,iqa_casting_017788626fb48eb6,Casting_class3/train/good/2022-02-16_16_40_52_424_2_1.jpg,Casting_class3/train/good/2022-02-16_16_40_52_424_2_1.jpg,sim_event_77699eb090cb,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_2a62255c972c37c8,iqa_casting_2a62255c972c37c8,Casting_class3/train/good/2022-02-16_16_40_52_424_3_2.jpg,Casting_class3/train/good/2022-02-16_16_40_52_424_3_2.jpg,sim_event_77699eb090cb,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_38b7d845e8423a72,iqa_casting_38b7d845e8423a72,Casting_class3/train/good/2022-02-16_16_40_52_424_3_3.jpg,Casting_class3/train/good/2022-02-16_16_40_52_424_3_3.jpg,sim_event_77699eb090cb,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_0f63daede0b81001,iqa_casting_0f63daede0b81001,Casting_class2/train/good/2022-02-16_16_41_12_714_1_1.jpg,Casting_class2/train/good/2022-02-16_16_41_12_714_1_1.jpg,sim_event_3739e6b1901f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_8a74eda9d5bbbed2,iqa_casting_8a74eda9d5bbbed2,Casting_class2/train/good/2022-02-16_16_41_12_714_1_2.jpg,Casting_class2/train/good/2022-02-16_16_41_12_714_1_2.jpg,sim_event_3739e6b1901f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_3f8aeced29fd1eac,iqa_casting_3f8aeced29fd1eac,Casting_class2/train/good/2022-02-16_16_41_12_714_1_3.jpg,Casting_class2/train/good/2022-02-16_16_41_12_714_1_3.jpg,sim_event_3739e6b1901f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_f3f7c193ba5fa10f,iqa_casting_f3f7c193ba5fa10f,Casting_class2/train/good/2022-02-16_16_43_56_177_1_1.jpg,Casting_class2/train/good/2022-02-16_16_43_56_177_1_1.jpg,sim_event_37d0d603ce5d,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_e248220d5eb31a7f,iqa_casting_e248220d5eb31a7f,Casting_class2/train/good/2022-02-16_16_43_56_177_1_2.jpg,Casting_class2/train/good/2022-02-16_16_43_56_177_1_2.jpg,sim_event_37d0d603ce5d,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_354998dab153120d,iqa_casting_354998dab153120d,Casting_class2/train/good/2022-02-16_16_43_56_177_1_3.jpg,Casting_class2/train/good/2022-02-16_16_43_56_177_1_3.jpg,sim_event_37d0d603ce5d,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_b9af0bfefc26e5d2,iqa_casting_b9af0bfefc26e5d2,Casting_class2/train/good/2022-02-16_16_46_59_031_1_3.jpg,Casting_class2/train/good/2022-02-16_16_46_59_031_1_3.jpg,sim_event_f289e1c3f715,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_0069c28c97f63bd3,iqa_casting_0069c28c97f63bd3,Casting_class2/train/good/2022-02-17_09_20_21_854_1_3.jpg,Casting_class2/train/good/2022-02-17_09_20_21_854_1_3.jpg,sim_event_2c529fdeda64,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_5ed701aac5bef546,iqa_casting_5ed701aac5bef546,Casting_class3/train/good/2022-02-17_09_26_57_126_2_1.jpg,Casting_class3/train/good/2022-02-17_09_26_57_126_2_1.jpg,sim_event_7e0e73ef9554,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_08f1b54c79b4c219,iqa_casting_08f1b54c79b4c219,Casting_class2/train/good/2022-02-17_09_39_44_738_1_1.jpg,Casting_class2/train/good/2022-02-17_09_39_44_738_1_1.jpg,sim_event_2873a04c823f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_56d42c1f60f656df,iqa_casting_56d42c1f60f656df,Casting_class2/train/good/2022-02-17_09_39_44_738_1_2.jpg,Casting_class2/train/good/2022-02-17_09_39_44_738_1_2.jpg,sim_event_2873a04c823f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_a4d3500014762015,iqa_casting_a4d3500014762015,Casting_class2/train/good/2022-02-17_09_39_44_738_2_1.jpg,Casting_class2/train/good/2022-02-17_09_39_44_738_2_1.jpg,sim_event_2873a04c823f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_f5ef86ad1890d63e,iqa_casting_f5ef86ad1890d63e,Casting_class2/train/good/2022-02-17_09_39_44_738_2_2.jpg,Casting_class2/train/good/2022-02-17_09_39_44_738_2_2.jpg,sim_event_2873a04c823f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_ca2095ca1d5938b2,iqa_casting_ca2095ca1d5938b2,Casting_class2/train/good/2022-02-17_09_42_39_295_1_2.jpg,Casting_class2/train/good/2022-02-17_09_42_39_295_1_2.jpg,sim_event_c259ee0bd51c,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_164a805f3637e906,iqa_casting_164a805f3637e906,Casting_class2/train/good/2022-02-17_09_42_39_295_2_1.jpg,Casting_class2/train/good/2022-02-17_09_42_39_295_2_1.jpg,sim_event_c259ee0bd51c,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_1107b5e4162a9947,iqa_casting_1107b5e4162a9947,Casting_class2/train/good/2022-02-17_09_42_39_295_2_2.jpg,Casting_class2/train/good/2022-02-17_09_42_39_295_2_2.jpg,sim_event_c259ee0bd51c,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_baf95689dc595ee9,iqa_casting_baf95689dc595ee9,Casting_class3/train/good/2022-02-17_09_43_20_021_2_1.jpg,Casting_class3/train/good/2022-02-17_09_43_20_021_2_1.jpg,sim_event_2fa9bc146f97,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_c16d038aabf440ca,iqa_casting_c16d038aabf440ca,Casting_class2/train/good/2022-02-17_09_45_56_780_1_3.jpg,Casting_class2/train/good/2022-02-17_09_45_56_780_1_3.jpg,sim_event_acd03bcda78e,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_6284d0e7b3bc111d,iqa_casting_6284d0e7b3bc111d,Casting_class2/train/good/2022-02-17_09_54_45_472_1_1.jpg,Casting_class2/train/good/2022-02-17_09_54_45_472_1_1.jpg,sim_event_d32ff349b75d,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_ebb5551c37834ff2,iqa_casting_ebb5551c37834ff2,Casting_class2/train/good/2022-02-17_09_54_45_472_1_2.jpg,Casting_class2/train/good/2022-02-17_09_54_45_472_1_2.jpg,sim_event_d32ff349b75d,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_77c494ce702bb84d,iqa_casting_77c494ce702bb84d,Casting_class2/train/good/2022-02-17_09_54_45_472_1_3.jpg,Casting_class2/train/good/2022-02-17_09_54_45_472_1_3.jpg,sim_event_d32ff349b75d,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_ab50b3af1cdb2d80,iqa_casting_ab50b3af1cdb2d80,Casting_class2/train/good/2022-02-17_10_30_00_470_1_1.jpg,Casting_class2/train/good/2022-02-17_10_30_00_470_1_1.jpg,sim_event_5d707321b73a,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_7206e653dc2aeeaf,iqa_casting_7206e653dc2aeeaf,Casting_class2/train/good/2022-02-17_10_30_00_470_1_2.jpg,Casting_class2/train/good/2022-02-17_10_30_00_470_1_2.jpg,sim_event_5d707321b73a,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_a6d19b17e6904134,iqa_casting_a6d19b17e6904134,Casting_class2/train/good/2022-02-17_10_30_00_470_1_3.jpg,Casting_class2/train/good/2022-02-17_10_30_00_470_1_3.jpg,sim_event_5d707321b73a,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_defa428c6744c3ba,iqa_casting_defa428c6744c3ba,Casting_class3/train/good/2022-02-17_13_33_49_323_2_1.jpg,Casting_class3/train/good/2022-02-17_13_33_49_323_2_1.jpg,sim_event_13e4df917a52,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_91e15d89549ce919,iqa_casting_91e15d89549ce919,Casting_class3/train/good/2022-02-17_13_33_49_323_3_3.jpg,Casting_class3/train/good/2022-02-17_13_33_49_323_3_3.jpg,sim_event_13e4df917a52,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_c54721fce0b7e06f,iqa_casting_c54721fce0b7e06f,Casting_class3/train/good/2022-02-17_13_44_04_140_2_1.jpg,Casting_class3/train/good/2022-02-17_13_44_04_140_2_1.jpg,sim_event_18f12625974e,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_5af0d175866f8290,iqa_casting_5af0d175866f8290,Casting_class3/train/good/2022-02-17_13_44_04_140_3_2.jpg,Casting_class3/train/good/2022-02-17_13_44_04_140_3_2.jpg,sim_event_18f12625974e,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_114913e1103a4b53,iqa_casting_114913e1103a4b53,Casting_class3/train/good/2022-02-17_13_48_47_875_2_1.jpg,Casting_class3/train/good/2022-02-17_13_48_47_875_2_1.jpg,sim_event_f680aedc0740,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_b50e9def03cc21ea,iqa_casting_b50e9def03cc21ea,Casting_class2/train/good/2022-02-17_14_38_46_147_1_1.jpg,Casting_class2/train/good/2022-02-17_14_38_46_147_1_1.jpg,sim_event_2dac5b421ec7,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_b3b9b3980f5da611,iqa_casting_b3b9b3980f5da611,Casting_class2/train/good/2022-02-17_14_38_46_147_1_2.jpg,Casting_class2/train/good/2022-02-17_14_38_46_147_1_2.jpg,sim_event_2dac5b421ec7,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_cb47b0af152de596,iqa_casting_cb47b0af152de596,Casting_class2/train/good/2022-02-17_14_38_46_147_1_3.jpg,Casting_class2/train/good/2022-02-17_14_38_46_147_1_3.jpg,sim_event_2dac5b421ec7,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_c0e470fe4466f70c,iqa_casting_c0e470fe4466f70c,Casting_class2/train/good/2022-02-18_09_08_41_096_1_3.jpg,Casting_class2/train/good/2022-02-18_09_08_41_096_1_3.jpg,sim_event_b7a3ffe5b692,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_eebe8f3e622f4de0,iqa_casting_eebe8f3e622f4de0,Casting_class2/train/good/2022-02-18_09_14_24_353_1_3.jpg,Casting_class2/train/good/2022-02-18_09_14_24_353_1_3.jpg,sim_event_3ac607f05d9e,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_a147f9ee4de96e71,iqa_casting_a147f9ee4de96e71,Casting_class3/train/good/2022-02-18_09_14_24_353_2_1.jpg,Casting_class3/train/good/2022-02-18_09_14_24_353_2_1.jpg,sim_event_86b96eee1294,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_eb445db377184ba5,iqa_casting_eb445db377184ba5,Casting_class3/train/good/2022-02-18_09_14_24_353_3_2.jpg,Casting_class3/train/good/2022-02-18_09_14_24_353_3_2.jpg,sim_event_86b96eee1294,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_18766032b4143338,iqa_casting_18766032b4143338,Casting_class3/train/good/2022-02-18_09_14_24_353_3_3.jpg,Casting_class3/train/good/2022-02-18_09_14_24_353_3_3.jpg,sim_event_86b96eee1294,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_a0fade470e8253b1,iqa_casting_a0fade470e8253b1,Casting_class2/train/good/2022-02-18_10_16_00_475_1_1.jpg,Casting_class2/train/good/2022-02-18_10_16_00_475_1_1.jpg,sim_event_a95028627865,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_4c0c61700d6108f5,iqa_casting_4c0c61700d6108f5,Casting_class2/train/good/2022-02-18_10_16_00_475_1_2.jpg,Casting_class2/train/good/2022-02-18_10_16_00_475_1_2.jpg,sim_event_a95028627865,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_c479007eda82f5d8,iqa_casting_c479007eda82f5d8,Casting_class2/train/good/2022-02-18_10_16_00_475_2_1.jpg,Casting_class2/train/good/2022-02-18_10_16_00_475_2_1.jpg,sim_event_a95028627865,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_e5769114986da585,iqa_casting_e5769114986da585,Casting_class2/train/good/2022-02-18_10_16_00_475_2_2.jpg,Casting_class2/train/good/2022-02-18_10_16_00_475_2_2.jpg,sim_event_a95028627865,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_b2ecdcd8b38cd400,iqa_casting_b2ecdcd8b38cd400,Casting_class2/train/good/2022-02-18_10_32_19_038_1_1.jpg,Casting_class2/train/good/2022-02-18_10_32_19_038_1_1.jpg,sim_event_9b39ecfed599,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_12597f79688c8d50,iqa_casting_12597f79688c8d50,Casting_class2/train/good/2022-02-18_10_32_19_038_1_2.jpg,Casting_class2/train/good/2022-02-18_10_32_19_038_1_2.jpg,sim_event_9b39ecfed599,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_3f4515c2eb9dd53d,iqa_casting_3f4515c2eb9dd53d,Casting_class2/train/good/2022-02-18_10_32_19_038_2_1.jpg,Casting_class2/train/good/2022-02-18_10_32_19_038_2_1.jpg,sim_event_9b39ecfed599,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_833ceb3e88a9913e,iqa_casting_833ceb3e88a9913e,Casting_class2/train/good/2022-02-18_10_32_19_038_2_2.jpg,Casting_class2/train/good/2022-02-18_10_32_19_038_2_2.jpg,sim_event_9b39ecfed599,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_687536533e50ebe9,iqa_casting_687536533e50ebe9,Casting_class3/train/good/2022-02-18_10_41_02_417_0_2.jpg,Casting_class3/train/good/2022-02-18_10_41_02_417_0_2.jpg,sim_event_d08c99155eef,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_675673c9eec063a3,iqa_casting_675673c9eec063a3,Casting_class2/train/good/2022-02-18_10_49_51_019_1_1.jpg,Casting_class2/train/good/2022-02-18_10_49_51_019_1_1.jpg,sim_event_e4eed664f4c1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_db4f828b0b497c35,iqa_casting_db4f828b0b497c35,Casting_class2/train/good/2022-02-18_10_49_51_019_1_2.jpg,Casting_class2/train/good/2022-02-18_10_49_51_019_1_2.jpg,sim_event_e4eed664f4c1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_a647b9799bce685c,iqa_casting_a647b9799bce685c,Casting_class2/train/good/2022-02-18_10_49_51_019_2_1.jpg,Casting_class2/train/good/2022-02-18_10_49_51_019_2_1.jpg,sim_event_e4eed664f4c1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_d6cc6903bb7e8270,iqa_casting_d6cc6903bb7e8270,Casting_class2/train/good/2022-02-18_10_49_51_019_2_2.jpg,Casting_class2/train/good/2022-02-18_10_49_51_019_2_2.jpg,sim_event_e4eed664f4c1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_cb3f165a67ed267e,iqa_casting_cb3f165a67ed267e,Casting_class3/train/good/2022-02-18_10_59_41_854_0_2.jpg,Casting_class3/train/good/2022-02-18_10_59_41_854_0_2.jpg,sim_event_6c79c5a97fb4,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_c8a87676df34c532,iqa_casting_c8a87676df34c532,Casting_class2/train/good/2022-02-18_11_02_48_703_1_1.jpg,Casting_class2/train/good/2022-02-18_11_02_48_703_1_1.jpg,sim_event_8d0a632dba5c,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_097f5ba857a867f2,iqa_casting_097f5ba857a867f2,Casting_class2/train/good/2022-02-18_11_02_48_703_1_2.jpg,Casting_class2/train/good/2022-02-18_11_02_48_703_1_2.jpg,sim_event_8d0a632dba5c,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_03273185d816382f,iqa_casting_03273185d816382f,Casting_class2/train/good/2022-02-18_11_02_48_703_2_1.jpg,Casting_class2/train/good/2022-02-18_11_02_48_703_2_1.jpg,sim_event_8d0a632dba5c,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_8b4e0cee36209723,iqa_casting_8b4e0cee36209723,Casting_class2/train/good/2022-02-18_11_02_48_703_2_2.jpg,Casting_class2/train/good/2022-02-18_11_02_48_703_2_2.jpg,sim_event_8d0a632dba5c,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_21f714919bce8b61,iqa_casting_21f714919bce8b61,Casting_class2/train/good/2022-02-18_11_39_06_599_1_1.jpg,Casting_class2/train/good/2022-02-18_11_39_06_599_1_1.jpg,sim_event_6a419273a3fd,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_a222560df8a36be1,iqa_casting_a222560df8a36be1,Casting_class2/train/good/2022-02-18_11_39_06_599_2_1.jpg,Casting_class2/train/good/2022-02-18_11_39_06_599_2_1.jpg,sim_event_6a419273a3fd,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
iqa_casting_79457486b0a3df9b,iqa_casting_79457486b0a3df9b,Casting_class2/train/good/2022-02-18_11_39_06_599_2_2.jpg,Casting_class2/train/good/2022-02-18_11_39_06_599_2_2.jpg,sim_event_6a419273a3fd,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_mvp_v001,feature_ae_good_v002_manifest_v001,,conforme,True,oracle_gt,
