image_id,image_ids,relative_path,relative_paths,event_id,source_class,split_set,label,is_defective,scenario_id,dataset_version,manifest_version,gt_mask_path,oracle_verdict,train_eligible,train_eligibility_source,quarantine_reason
iqa_casting_6c16bea37deb7719,iqa_casting_6c16bea37deb7719,Casting_class2/train/good/2022-02-15_15_55_07_290_1_3.jpg,Casting_class2/train/good/2022-02-15_15_55_07_290_1_3.jpg,sim_event_dbbe2a598da4,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_e714590858129368,iqa_casting_e714590858129368,Casting_class3/train/good/2022-02-15_15_55_07_290_2_1.jpg,Casting_class3/train/good/2022-02-15_15_55_07_290_2_1.jpg,sim_event_832e409005bb,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_511cf6fe466d98ec,iqa_casting_511cf6fe466d98ec,Casting_class3/train/good/2022-02-15_15_55_07_290_3_2.jpg,Casting_class3/train/good/2022-02-15_15_55_07_290_3_2.jpg,sim_event_832e409005bb,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_b61becff1c850d5e,iqa_casting_b61becff1c850d5e,Casting_class3/train/good/2022-02-15_15_55_07_290_3_3.jpg,Casting_class3/train/good/2022-02-15_15_55_07_290_3_3.jpg,sim_event_832e409005bb,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_e0bfa269007fe4e9,iqa_casting_e0bfa269007fe4e9,Casting_class2/train/good/2022-02-15_15_57_20_328_1_1.jpg,Casting_class2/train/good/2022-02-15_15_57_20_328_1_1.jpg,sim_event_ed5215991127,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_f63833bd8ac2ec5d,iqa_casting_f63833bd8ac2ec5d,Casting_class2/train/good/2022-02-15_15_57_20_328_1_2.jpg,Casting_class2/train/good/2022-02-15_15_57_20_328_1_2.jpg,sim_event_ed5215991127,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_31e1e2defbf3a346,iqa_casting_31e1e2defbf3a346,Casting_class2/train/good/2022-02-15_15_57_20_328_2_1.jpg,Casting_class2/train/good/2022-02-15_15_57_20_328_2_1.jpg,sim_event_ed5215991127,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_962faf4cb308ce34,iqa_casting_962faf4cb308ce34,Casting_class2/train/good/2022-02-15_15_57_20_328_2_2.jpg,Casting_class2/train/good/2022-02-15_15_57_20_328_2_2.jpg,sim_event_ed5215991127,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_184a5abb9149e72b,iqa_casting_184a5abb9149e72b,Casting_class2/train/good/2022-02-15_15_58_03_851_1_1.jpg,Casting_class2/train/good/2022-02-15_15_58_03_851_1_1.jpg,sim_event_cb10788660fd,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_8debcadda7346026,iqa_casting_8debcadda7346026,Casting_class2/train/good/2022-02-15_15_58_03_851_1_2.jpg,Casting_class2/train/good/2022-02-15_15_58_03_851_1_2.jpg,sim_event_cb10788660fd,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_47b827111f6d3cde,iqa_casting_47b827111f6d3cde,Casting_class2/train/good/2022-02-15_15_58_03_851_1_3.jpg,Casting_class2/train/good/2022-02-15_15_58_03_851_1_3.jpg,sim_event_cb10788660fd,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_3940923151140108,iqa_casting_3940923151140108,Casting_class2/train/good/2022-02-15_16_10_19_639_1_3.jpg,Casting_class2/train/good/2022-02-15_16_10_19_639_1_3.jpg,sim_event_9a203764a1e6,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_155acbcaeb2a8c88,iqa_casting_155acbcaeb2a8c88,Casting_class3/train/good/2022-02-15_16_10_19_639_2_1.jpg,Casting_class3/train/good/2022-02-15_16_10_19_639_2_1.jpg,sim_event_e2bc446df71f,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_02450b1def18b169,iqa_casting_02450b1def18b169,Casting_class3/train/good/2022-02-15_16_10_19_639_3_3.jpg,Casting_class3/train/good/2022-02-15_16_10_19_639_3_3.jpg,sim_event_e2bc446df71f,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_3706d9f84fd040fb,iqa_casting_3706d9f84fd040fb,Casting_class2/train/good/2022-02-15_16_11_56_241_1_1.jpg,Casting_class2/train/good/2022-02-15_16_11_56_241_1_1.jpg,sim_event_e0c935527597,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_571df0cc5cbdbb01,iqa_casting_571df0cc5cbdbb01,Casting_class2/train/good/2022-02-15_16_11_56_241_1_2.jpg,Casting_class2/train/good/2022-02-15_16_11_56_241_1_2.jpg,sim_event_e0c935527597,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_9b751fcb2bf057a9,iqa_casting_9b751fcb2bf057a9,Casting_class2/train/good/2022-02-15_16_11_56_241_1_3.jpg,Casting_class2/train/good/2022-02-15_16_11_56_241_1_3.jpg,sim_event_e0c935527597,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_3b3d839dbc9a5587,iqa_casting_3b3d839dbc9a5587,Casting_class2/train/good/2022-02-15_16_12_13_766_1_3.jpg,Casting_class2/train/good/2022-02-15_16_12_13_766_1_3.jpg,sim_event_582fa9562852,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_51a5ae606fd1fef0,iqa_casting_51a5ae606fd1fef0,Casting_class3/train/good/2022-02-15_16_12_13_766_3_3.jpg,Casting_class3/train/good/2022-02-15_16_12_13_766_3_3.jpg,sim_event_07b11078742d,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_3c47f45b4a8b9cf7,iqa_casting_3c47f45b4a8b9cf7,Casting_class2/train/good/2022-02-15_16_13_22_792_1_1.jpg,Casting_class2/train/good/2022-02-15_16_13_22_792_1_1.jpg,sim_event_de35c825ae2e,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_e32158e6c819a28f,iqa_casting_e32158e6c819a28f,Casting_class2/train/good/2022-02-15_16_13_22_792_1_2.jpg,Casting_class2/train/good/2022-02-15_16_13_22_792_1_2.jpg,sim_event_de35c825ae2e,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_f8587641f7b2e175,iqa_casting_f8587641f7b2e175,Casting_class2/train/good/2022-02-15_16_13_22_792_2_1.jpg,Casting_class2/train/good/2022-02-15_16_13_22_792_2_1.jpg,sim_event_de35c825ae2e,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_65804b39b15f422a,iqa_casting_65804b39b15f422a,Casting_class2/train/good/2022-02-15_16_13_22_792_2_2.jpg,Casting_class2/train/good/2022-02-15_16_13_22_792_2_2.jpg,sim_event_de35c825ae2e,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_60a3ac4fdd6c6c9d,iqa_casting_60a3ac4fdd6c6c9d,Casting_class2/train/good/2022-02-15_16_17_25_749_1_1.jpg,Casting_class2/train/good/2022-02-15_16_17_25_749_1_1.jpg,sim_event_84e43037fec1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_d15bdf9f38555599,iqa_casting_d15bdf9f38555599,Casting_class2/train/good/2022-02-15_16_17_25_749_1_2.jpg,Casting_class2/train/good/2022-02-15_16_17_25_749_1_2.jpg,sim_event_84e43037fec1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_5077d44434f0ee65,iqa_casting_5077d44434f0ee65,Casting_class2/train/good/2022-02-15_16_17_25_749_1_3.jpg,Casting_class2/train/good/2022-02-15_16_17_25_749_1_3.jpg,sim_event_84e43037fec1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_b69c8d14fd0d64e1,iqa_casting_b69c8d14fd0d64e1,Casting_class2/train/good/2022-02-15_16_19_31_372_1_3.jpg,Casting_class2/train/good/2022-02-15_16_19_31_372_1_3.jpg,sim_event_06e935abc3a4,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_bc923f242a7e7c84,iqa_casting_bc923f242a7e7c84,Casting_class3/train/good/2022-02-15_16_19_31_372_2_1.jpg,Casting_class3/train/good/2022-02-15_16_19_31_372_2_1.jpg,sim_event_d7012b3fafef,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_e38b663f15ef62c3,iqa_casting_e38b663f15ef62c3,Casting_class3/train/good/2022-02-15_16_19_31_372_3_2.jpg,Casting_class3/train/good/2022-02-15_16_19_31_372_3_2.jpg,sim_event_d7012b3fafef,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_06c86ddbe869e82d,iqa_casting_06c86ddbe869e82d,Casting_class3/train/good/2022-02-15_16_19_31_372_3_3.jpg,Casting_class3/train/good/2022-02-15_16_19_31_372_3_3.jpg,sim_event_d7012b3fafef,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_68a4a44843fb5164,iqa_casting_68a4a44843fb5164,Casting_class2/train/good/2022-02-15_16_33_06_887_1_1.jpg,Casting_class2/train/good/2022-02-15_16_33_06_887_1_1.jpg,sim_event_4c917607163f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_2c92c0f593dd1c9a,iqa_casting_2c92c0f593dd1c9a,Casting_class2/train/good/2022-02-15_16_33_06_887_1_2.jpg,Casting_class2/train/good/2022-02-15_16_33_06_887_1_2.jpg,sim_event_4c917607163f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_9ef2f23ca14430c3,iqa_casting_9ef2f23ca14430c3,Casting_class2/train/good/2022-02-15_16_33_06_887_1_3.jpg,Casting_class2/train/good/2022-02-15_16_33_06_887_1_3.jpg,sim_event_4c917607163f,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_19fe283a10b2e2e2,iqa_casting_19fe283a10b2e2e2,Casting_class2/train/good/2022-02-15_16_33_21_208_1_3.jpg,Casting_class2/train/good/2022-02-15_16_33_21_208_1_3.jpg,sim_event_4715d7b62ed1,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_0ee2c4f7a74989e5,iqa_casting_0ee2c4f7a74989e5,Casting_class3/train/good/2022-02-15_16_33_21_208_2_1.jpg,Casting_class3/train/good/2022-02-15_16_33_21_208_2_1.jpg,sim_event_fc5260dde09c,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_6089d296f0d07075,iqa_casting_6089d296f0d07075,Casting_class3/train/good/2022-02-15_16_33_21_208_3_2.jpg,Casting_class3/train/good/2022-02-15_16_33_21_208_3_2.jpg,sim_event_fc5260dde09c,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_9723c090284c9961,iqa_casting_9723c090284c9961,Casting_class3/train/good/2022-02-15_16_33_21_208_3_3.jpg,Casting_class3/train/good/2022-02-15_16_33_21_208_3_3.jpg,sim_event_fc5260dde09c,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_9db1c78069506cd6,iqa_casting_9db1c78069506cd6,Casting_class2/train/good/2022-02-15_16_34_43_855_1_1.jpg,Casting_class2/train/good/2022-02-15_16_34_43_855_1_1.jpg,sim_event_78cb10b67652,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_fe46609e2e3b7f41,iqa_casting_fe46609e2e3b7f41,Casting_class2/train/good/2022-02-15_16_34_43_855_1_2.jpg,Casting_class2/train/good/2022-02-15_16_34_43_855_1_2.jpg,sim_event_78cb10b67652,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_3393bfb3acede2c2,iqa_casting_3393bfb3acede2c2,Casting_class2/train/good/2022-02-15_16_34_43_855_2_1.jpg,Casting_class2/train/good/2022-02-15_16_34_43_855_2_1.jpg,sim_event_78cb10b67652,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_23b463168293bdc7,iqa_casting_23b463168293bdc7,Casting_class2/train/good/2022-02-15_16_34_43_855_2_2.jpg,Casting_class2/train/good/2022-02-15_16_34_43_855_2_2.jpg,sim_event_78cb10b67652,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_56bf1b77d3093fa9,iqa_casting_56bf1b77d3093fa9,Casting_class2/train/good/2022-02-15_16_35_37_195_1_1.jpg,Casting_class2/train/good/2022-02-15_16_35_37_195_1_1.jpg,sim_event_e36c9c41c8c7,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_a4b1d6e2ba17f76e,iqa_casting_a4b1d6e2ba17f76e,Casting_class2/train/good/2022-02-15_16_35_37_195_1_2.jpg,Casting_class2/train/good/2022-02-15_16_35_37_195_1_2.jpg,sim_event_e36c9c41c8c7,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_1f88ec84ce598c97,iqa_casting_1f88ec84ce598c97,Casting_class2/train/good/2022-02-15_16_35_37_195_1_3.jpg,Casting_class2/train/good/2022-02-15_16_35_37_195_1_3.jpg,sim_event_e36c9c41c8c7,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_deee96457a915f05,iqa_casting_deee96457a915f05,Casting_class2/train/good/2022-02-15_16_36_11_510_1_1.jpg,Casting_class2/train/good/2022-02-15_16_36_11_510_1_1.jpg,sim_event_863b2a56f54a,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_ec436ae94759633b,iqa_casting_ec436ae94759633b,Casting_class2/train/good/2022-02-15_16_36_11_510_1_2.jpg,Casting_class2/train/good/2022-02-15_16_36_11_510_1_2.jpg,sim_event_863b2a56f54a,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_728d9900ffa6074d,iqa_casting_728d9900ffa6074d,Casting_class2/train/good/2022-02-15_16_36_11_510_2_1.jpg,Casting_class2/train/good/2022-02-15_16_36_11_510_2_1.jpg,sim_event_863b2a56f54a,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_4743e7a5a30ceadf,iqa_casting_4743e7a5a30ceadf,Casting_class2/train/good/2022-02-15_16_36_11_510_2_2.jpg,Casting_class2/train/good/2022-02-15_16_36_11_510_2_2.jpg,sim_event_863b2a56f54a,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_d7deeeea9fa3fa28,iqa_casting_d7deeeea9fa3fa28,Casting_class2/train/good/2022-02-15_16_39_04_669_1_3.jpg,Casting_class2/train/good/2022-02-15_16_39_04_669_1_3.jpg,sim_event_33723837c9dd,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_56013e48a46cd60c,iqa_casting_56013e48a46cd60c,Casting_class3/train/good/2022-02-15_16_39_04_669_2_1.jpg,Casting_class3/train/good/2022-02-15_16_39_04_669_2_1.jpg,sim_event_490c7a9cf46f,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_fd43bddb8894ec86,iqa_casting_fd43bddb8894ec86,Casting_class3/train/good/2022-02-15_16_39_04_669_3_2.jpg,Casting_class3/train/good/2022-02-15_16_39_04_669_3_2.jpg,sim_event_490c7a9cf46f,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_6e1004546997b539,iqa_casting_6e1004546997b539,Casting_class3/train/good/2022-02-15_16_39_04_669_3_3.jpg,Casting_class3/train/good/2022-02-15_16_39_04_669_3_3.jpg,sim_event_490c7a9cf46f,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_60198f95f76ac00f,iqa_casting_60198f95f76ac00f,Casting_class2/train/good/2022-02-15_16_39_18_142_1_1.jpg,Casting_class2/train/good/2022-02-15_16_39_18_142_1_1.jpg,sim_event_7ecb27616449,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_29c766aa2b63bc33,iqa_casting_29c766aa2b63bc33,Casting_class2/train/good/2022-02-15_16_39_18_142_1_2.jpg,Casting_class2/train/good/2022-02-15_16_39_18_142_1_2.jpg,sim_event_7ecb27616449,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_7f66db905150d74f,iqa_casting_7f66db905150d74f,Casting_class2/train/good/2022-02-15_16_39_18_142_1_3.jpg,Casting_class2/train/good/2022-02-15_16_39_18_142_1_3.jpg,sim_event_7ecb27616449,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_72b9eaa6d7d6aea9,iqa_casting_72b9eaa6d7d6aea9,Casting_class2/train/good/2022-02-15_16_39_59_313_1_3.jpg,Casting_class2/train/good/2022-02-15_16_39_59_313_1_3.jpg,sim_event_e737144e33e9,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_06b12df6552ad67a,iqa_casting_06b12df6552ad67a,Casting_class3/train/good/2022-02-15_16_39_59_313_2_1.jpg,Casting_class3/train/good/2022-02-15_16_39_59_313_2_1.jpg,sim_event_ec9e6f9299c1,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_3bb2b47feb9b748a,iqa_casting_3bb2b47feb9b748a,Casting_class3/train/good/2022-02-15_16_39_59_313_3_2.jpg,Casting_class3/train/good/2022-02-15_16_39_59_313_3_2.jpg,sim_event_ec9e6f9299c1,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_3d4772f2da92df61,iqa_casting_3d4772f2da92df61,Casting_class3/train/good/2022-02-15_16_39_59_313_3_3.jpg,Casting_class3/train/good/2022-02-15_16_39_59_313_3_3.jpg,sim_event_ec9e6f9299c1,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_422340a421d0ed68,iqa_casting_422340a421d0ed68,Casting_class2/train/good/2022-02-15_16_40_55_623_1_1.jpg,Casting_class2/train/good/2022-02-15_16_40_55_623_1_1.jpg,sim_event_f100c9296374,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_abe6daacfa4793b9,iqa_casting_abe6daacfa4793b9,Casting_class2/train/good/2022-02-15_16_40_55_623_1_2.jpg,Casting_class2/train/good/2022-02-15_16_40_55_623_1_2.jpg,sim_event_f100c9296374,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_19cc9241a3ac9dd1,iqa_casting_19cc9241a3ac9dd1,Casting_class2/train/good/2022-02-15_16_40_55_623_2_1.jpg,Casting_class2/train/good/2022-02-15_16_40_55_623_2_1.jpg,sim_event_f100c9296374,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_d6d1bb3516a241f4,iqa_casting_d6d1bb3516a241f4,Casting_class2/train/good/2022-02-15_16_40_55_623_2_2.jpg,Casting_class2/train/good/2022-02-15_16_40_55_623_2_2.jpg,sim_event_f100c9296374,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_75648ada16c9f88d,iqa_casting_75648ada16c9f88d,Casting_class2/train/good/2022-02-15_16_41_35_200_1_1.jpg,Casting_class2/train/good/2022-02-15_16_41_35_200_1_1.jpg,sim_event_99d046b70dfc,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_66571cdf0c4c8a7d,iqa_casting_66571cdf0c4c8a7d,Casting_class2/train/good/2022-02-15_16_41_35_200_1_2.jpg,Casting_class2/train/good/2022-02-15_16_41_35_200_1_2.jpg,sim_event_99d046b70dfc,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_dd1aa81d665874ae,iqa_casting_dd1aa81d665874ae,Casting_class2/train/good/2022-02-15_16_41_35_200_1_3.jpg,Casting_class2/train/good/2022-02-15_16_41_35_200_1_3.jpg,sim_event_99d046b70dfc,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_03b2620f8f163dc2,iqa_casting_03b2620f8f163dc2,Casting_class2/train/good/2022-02-15_16_41_59_633_1_3.jpg,Casting_class2/train/good/2022-02-15_16_41_59_633_1_3.jpg,sim_event_b43ae29f8585,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_28bed09b0e5ca5a6,iqa_casting_28bed09b0e5ca5a6,Casting_class3/train/good/2022-02-15_16_41_59_633_2_1.jpg,Casting_class3/train/good/2022-02-15_16_41_59_633_2_1.jpg,sim_event_1af29cf74b52,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_2a753577e0b9233b,iqa_casting_2a753577e0b9233b,Casting_class3/train/good/2022-02-15_16_41_59_633_3_3.jpg,Casting_class3/train/good/2022-02-15_16_41_59_633_3_3.jpg,sim_event_1af29cf74b52,Casting_class3,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_0f6a0a44c49d2a29,iqa_casting_0f6a0a44c49d2a29,Casting_class2/train/good/2022-02-15_16_42_43_890_1_1.jpg,Casting_class2/train/good/2022-02-15_16_42_43_890_1_1.jpg,sim_event_95e4279e61ce,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_51a0f1e7adaf989d,iqa_casting_51a0f1e7adaf989d,Casting_class2/train/good/2022-02-15_16_42_43_890_1_2.jpg,Casting_class2/train/good/2022-02-15_16_42_43_890_1_2.jpg,sim_event_95e4279e61ce,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_8c8dbbf2204bd4d2,iqa_casting_8c8dbbf2204bd4d2,Casting_class2/train/good/2022-02-15_16_42_43_890_2_1.jpg,Casting_class2/train/good/2022-02-15_16_42_43_890_2_1.jpg,sim_event_95e4279e61ce,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
iqa_casting_beb30ea1bc3ee2e9,iqa_casting_beb30ea1bc3ee2e9,Casting_class2/train/good/2022-02-15_16_42_43_890_2_2.jpg,Casting_class2/train/good/2022-02-15_16_42_43_890_2_2.jpg,sim_event_95e4279e61ce,Casting_class2,production_replay_natural,good,False,production_replay_natural,feature_ae_good_v002,feature_ae_good_v002_manifest_v001,,conforme,true,oracle_gt,
