simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
sim_event_6f12937722cd,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,113,2026-06-15T14:12:35,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,33,IQA-20260615-L003-P033,piece_event_985ea4ae314a,Casting_class1:2022-02-19_11_07_26_218,Casting_class1,2022-02-19_11_07_26_218,2022-02-19T11:07:26.218,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_25f8158d1e13688c|iqa_casting_8b6b6edfa086aaf2|iqa_casting_86ff97a7193f5e30,Casting_class1/train/good/2022-02-19_11_07_26_218_1_2.jpg|Casting_class1/train/good/2022-02-19_11_07_26_218_1_3.jpg|Casting_class1/train/good/2022-02-19_11_07_26_218_2_3.jpg,2026-06-15T14:12:35,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_6f12937722cd,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_48e6b66478fd,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,114,2026-06-15T14:13:03,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,34,IQA-20260615-L003-P034,piece_event_1e7e6180af34,Casting_class1:2022-02-19_11_51_43_729,Casting_class1,2022-02-19_11_51_43_729,2022-02-19T11:51:43.729,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_9e157b2d6ef2df16|iqa_casting_b9c1f1750fb2250f|iqa_casting_60a96ad69886043c,Casting_class1/train/good/2022-02-19_11_51_43_729_1_2.jpg|Casting_class1/train/good/2022-02-19_11_51_43_729_1_3.jpg|Casting_class1/train/good/2022-02-19_11_51_43_729_2_3.jpg,2026-06-15T14:13:03,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_48e6b66478fd,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_2e2a6f11e03b,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,115,2026-06-15T14:14:59,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,35,IQA-20260615-L003-P035,piece_event_8003a30587fb,Casting_class1:2022-02-19_11_51_54_743,Casting_class1,2022-02-19_11_51_54_743,2022-02-19T11:51:54.743,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_6e52214aa1dfa471|iqa_casting_14fdebbde7b9d202|iqa_casting_b67ae3c01f19dbac,Casting_class1/train/good/2022-02-19_11_51_54_743_1_2.jpg|Casting_class1/train/good/2022-02-19_11_51_54_743_1_3.jpg|Casting_class1/train/good/2022-02-19_11_51_54_743_2_3.jpg,2026-06-15T14:14:59,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_2e2a6f11e03b,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_286f166319c0,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,116,2026-06-15T14:15:39,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,36,IQA-20260615-L003-P036,piece_event_8ab2758f272b,Casting_class1:2022-02-19_11_56_58_476,Casting_class1,2022-02-19_11_56_58_476,2022-02-19T11:56:58.476,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_1b103f772f6bbd4f|iqa_casting_390a8de844bee98e|iqa_casting_8c45ae42a6f5e160,Casting_class1/train/good/2022-02-19_11_56_58_476_1_2.jpg|Casting_class1/train/good/2022-02-19_11_56_58_476_1_3.jpg|Casting_class1/train/good/2022-02-19_11_56_58_476_2_3.jpg,2026-06-15T14:15:39,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_286f166319c0,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_f605a8e25929,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,117,2026-06-15T14:18:00,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,37,IQA-20260615-L003-P037,piece_event_8ed5ed1b1ba9,Casting_class1:2022-02-19_12_01_00_742,Casting_class1,2022-02-19_12_01_00_742,2022-02-19T12:01:00.742,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_ee22bb6b9d3804d2|iqa_casting_669ccac08d525d3b|iqa_casting_e8e73359dfa6ffe5,Casting_class1/train/good/2022-02-19_12_01_00_742_1_2.jpg|Casting_class1/train/good/2022-02-19_12_01_00_742_1_3.jpg|Casting_class1/train/good/2022-02-19_12_01_00_742_2_3.jpg,2026-06-15T14:18:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_f605a8e25929,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_4f21ebcfd2b4,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,118,2026-06-15T14:18:34,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,38,IQA-20260615-L003-P038,piece_event_6328e54f7bc8,Casting_class1:2022-02-19_12_05_03_671,Casting_class1,2022-02-19_12_05_03_671,2022-02-19T12:05:03.671,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_b4a2ac1884a34315|iqa_casting_d95352ea061e74dd|iqa_casting_46ff4051ff1d08a2,Casting_class1/train/good/2022-02-19_12_05_03_671_1_2.jpg|Casting_class1/train/good/2022-02-19_12_05_03_671_1_3.jpg|Casting_class1/train/good/2022-02-19_12_05_03_671_2_3.jpg,2026-06-15T14:18:34,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_4f21ebcfd2b4,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_bff33123d3a4,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,119,2026-06-15T14:21:56,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,39,IQA-20260615-L003-P039,piece_event_f159705b5363,Casting_class1:2022-02-19_12_11_23_157,Casting_class1,2022-02-19_12_11_23_157,2022-02-19T12:11:23.157,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_028a5c5d5c5e46ee|iqa_casting_9a320f30697ce45f|iqa_casting_db33c9c959e51ade,Casting_class1/train/good/2022-02-19_12_11_23_157_1_2.jpg|Casting_class1/train/good/2022-02-19_12_11_23_157_1_3.jpg|Casting_class1/train/good/2022-02-19_12_11_23_157_2_3.jpg,2026-06-15T14:21:56,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_bff33123d3a4,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_12e9f607534b,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,120,2026-06-15T14:24:34,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,40,IQA-20260615-L003-P040,piece_event_521c54af02c1,Casting_class1:2022-02-19_12_18_12_476,Casting_class1,2022-02-19_12_18_12_476,2022-02-19T12:18:12.476,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_4cdaef793f67c645|iqa_casting_e40bf3ea443b2ffe|iqa_casting_7b47737291087214,Casting_class1/train/good/2022-02-19_12_18_12_476_1_2.jpg|Casting_class1/train/good/2022-02-19_12_18_12_476_1_3.jpg|Casting_class1/train/good/2022-02-19_12_18_12_476_2_3.jpg,2026-06-15T14:24:34,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_12e9f607534b,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_1f8c5ca4f430,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,121,2026-06-15T14:29:31,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,41,IQA-20260615-L003-P041,piece_event_494d89fe3fae,Casting_class1:2022-02-19_12_23_09_251,Casting_class1,2022-02-19_12_23_09_251,2022-02-19T12:23:09.251,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_366c1b0b52fba3e8|iqa_casting_b2055c650fb7d431|iqa_casting_bb1aa597c5d6c394,Casting_class1/train/good/2022-02-19_12_23_09_251_1_2.jpg|Casting_class1/train/good/2022-02-19_12_23_09_251_1_3.jpg|Casting_class1/train/good/2022-02-19_12_23_09_251_2_3.jpg,2026-06-15T14:29:31,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_1f8c5ca4f430,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_c60b28b593e8,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,122,2026-06-15T14:30:04,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,42,IQA-20260615-L003-P042,piece_event_cbf675d28a8b,Casting_class1:2022-02-19_12_33_29_203,Casting_class1,2022-02-19_12_33_29_203,2022-02-19T12:33:29.203,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_f05bfbcff4c7ad8e|iqa_casting_67d6eb4f79361d29|iqa_casting_de7e441fc28e40a3,Casting_class1/train/good/2022-02-19_12_33_29_203_1_2.jpg|Casting_class1/train/good/2022-02-19_12_33_29_203_1_3.jpg|Casting_class1/train/good/2022-02-19_12_33_29_203_2_3.jpg,2026-06-15T14:30:04,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_c60b28b593e8,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_91c8709dff36,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,123,2026-06-15T14:30:52,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,43,IQA-20260615-L003-P043,piece_event_2e8a1b4b59e7,Casting_class1:2022-02-19_12_39_08_684,Casting_class1,2022-02-19_12_39_08_684,2022-02-19T12:39:08.684,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_0589bb5bbaceb9e3|iqa_casting_ff3aa38bafedc5c1|iqa_casting_74acc781655af46a,Casting_class1/train/good/2022-02-19_12_39_08_684_1_2.jpg|Casting_class1/train/good/2022-02-19_12_39_08_684_1_3.jpg|Casting_class1/train/good/2022-02-19_12_39_08_684_2_3.jpg,2026-06-15T14:30:52,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_91c8709dff36,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_00c867830bb0,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,124,2026-06-15T14:31:26,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,44,IQA-20260615-L003-P044,piece_event_941ff88ceab5,Casting_class1:2022-02-19_12_48_57_581,Casting_class1,2022-02-19_12_48_57_581,2022-02-19T12:48:57.581,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_42e54a033206f51f|iqa_casting_b41336e0d7a56111|iqa_casting_0d0c3cf5c345a7f8,Casting_class1/train/good/2022-02-19_12_48_57_581_1_2.jpg|Casting_class1/train/good/2022-02-19_12_48_57_581_1_3.jpg|Casting_class1/train/good/2022-02-19_12_48_57_581_2_3.jpg,2026-06-15T14:31:26,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_00c867830bb0,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_cfa11a32713a,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,125,2026-06-15T14:36:01,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,45,IQA-20260615-L003-P045,piece_event_65b453704a37,Casting_class1:2022-02-19_12_53_54_159,Casting_class1,2022-02-19_12_53_54_159,2022-02-19T12:53:54.159,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_67225cb8c73ca1e0|iqa_casting_9bc2777c47a027a6|iqa_casting_41f0a554b0f6315a,Casting_class1/train/good/2022-02-19_12_53_54_159_1_2.jpg|Casting_class1/train/good/2022-02-19_12_53_54_159_1_3.jpg|Casting_class1/train/good/2022-02-19_12_53_54_159_2_3.jpg,2026-06-15T14:36:01,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_cfa11a32713a,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_3690b8da6d51,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,126,2026-06-15T14:37:09,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,46,IQA-20260615-L003-P046,piece_event_6e31bb742ef7,Casting_class1:2022-02-19_12_56_02_883,Casting_class1,2022-02-19_12_56_02_883,2022-02-19T12:56:02.883,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_d5f2b84a1e60fa8b|iqa_casting_895fc12cb831bd6e|iqa_casting_e5623d38244929e6,Casting_class1/train/good/2022-02-19_12_56_02_883_1_2.jpg|Casting_class1/train/good/2022-02-19_12_56_02_883_1_3.jpg|Casting_class1/train/good/2022-02-19_12_56_02_883_2_3.jpg,2026-06-15T14:37:09,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_3690b8da6d51,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_27755653b5e1,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,127,2026-06-15T14:38:55,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,47,IQA-20260615-L003-P047,piece_event_cce3a0534f28,Casting_class1:2022-02-19_12_59_53_385,Casting_class1,2022-02-19_12_59_53_385,2022-02-19T12:59:53.385,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_59efad6be72950fc|iqa_casting_34da690554bc3e1c|iqa_casting_03ea396fe9f77946,Casting_class1/train/good/2022-02-19_12_59_53_385_1_2.jpg|Casting_class1/train/good/2022-02-19_12_59_53_385_1_3.jpg|Casting_class1/train/good/2022-02-19_12_59_53_385_2_3.jpg,2026-06-15T14:38:55,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_27755653b5e1,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_3472ac1e4426,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,128,2026-06-15T14:40:49,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,48,IQA-20260615-L003-P048,piece_event_6d54fef4c6e4,Casting_class1:2022-02-19_13_03_43_322,Casting_class1,2022-02-19_13_03_43_322,2022-02-19T13:03:43.322,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_c7be1cd7e8ff636d|iqa_casting_4d6a5bf9f08ea6dd|iqa_casting_783be98ab3522ae1,Casting_class1/train/good/2022-02-19_13_03_43_322_1_2.jpg|Casting_class1/train/good/2022-02-19_13_03_43_322_1_3.jpg|Casting_class1/train/good/2022-02-19_13_03_43_322_2_3.jpg,2026-06-15T14:40:49,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_3472ac1e4426,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_d6fa0afb7f46,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,129,2026-06-15T14:41:14,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,49,IQA-20260615-L003-P049,piece_event_e30f251587f7,Casting_class1:2022-02-19_13_07_32_226,Casting_class1,2022-02-19_13_07_32_226,2022-02-19T13:07:32.226,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_b916d9729000c19c|iqa_casting_b7bc9e7ab972dc9e|iqa_casting_1e4a3e073cbe68ed,Casting_class1/train/good/2022-02-19_13_07_32_226_1_2.jpg|Casting_class1/train/good/2022-02-19_13_07_32_226_1_3.jpg|Casting_class1/train/good/2022-02-19_13_07_32_226_2_3.jpg,2026-06-15T14:41:14,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_d6fa0afb7f46,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_e54bd292f133,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,130,2026-06-15T14:43:28,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L003,50,IQA-20260615-L003-P050,piece_event_8e61b23b95b1,Casting_class1:2022-02-19_13_11_29_087,Casting_class1,2022-02-19_13_11_29_087,2022-02-19T13:11:29.087,good,False,True,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_9126ffb9671a0c43|iqa_casting_0631518131003e2a|iqa_casting_5837a08429bdd684,Casting_class1/train/good/2022-02-19_13_11_29_087_1_2.jpg|Casting_class1/train/good/2022-02-19_13_11_29_087_1_3.jpg|Casting_class1/train/good/2022-02-19_13_11_29_087_2_3.jpg,2026-06-15T14:43:28,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_e54bd292f133,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_1bd234a49a55,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,131,2026-06-15T14:47:25,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L004,1,IQA-20260615-L004-P001,piece_event_54373d6c5206,Casting_class1:2022-02-19_13_15_12_027,Casting_class1,2022-02-19_13_15_12_027,2022-02-19T13:15:12.027,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_de84088823294ed6|iqa_casting_63cc5d86ca4008cf|iqa_casting_aadd13d70f22669f,Casting_class1/train/good/2022-02-19_13_15_12_027_1_2.jpg|Casting_class1/train/good/2022-02-19_13_15_12_027_1_3.jpg|Casting_class1/train/good/2022-02-19_13_15_12_027_2_3.jpg,2026-06-15T14:47:25,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_1bd234a49a55,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_20490890da23,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,132,2026-06-15T14:48:09,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L004,2,IQA-20260615-L004-P002,piece_event_a0e4914464c4,Casting_class1:2022-02-19_13_19_02_211,Casting_class1,2022-02-19_13_19_02_211,2022-02-19T13:19:02.211,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_1e545ef3ee0e8b42|iqa_casting_2f0c0aff1cb59c27|iqa_casting_4687438a194bb31e,Casting_class1/train/good/2022-02-19_13_19_02_211_1_2.jpg|Casting_class1/train/good/2022-02-19_13_19_02_211_1_3.jpg|Casting_class1/train/good/2022-02-19_13_19_02_211_2_3.jpg,2026-06-15T14:48:09,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_20490890da23,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_4a0d8507ba64,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,133,2026-06-15T15:00:20,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L004,5,IQA-20260615-L004-P005,piece_event_ed0efa6b8de3,Casting_class1:2022-02-23_09_47_13_746-2,Casting_class1,2022-02-23_09_47_13_746-2,2022-02-23T09:47:13.746,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_bc7f566f501b6f73,Casting_class1/test/good/2022-02-23_09_47_13_746-2_2_3.jpg,2026-06-15T15:00:20,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_4a0d8507ba64,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_ca935e0d85e5,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,134,2026-06-15T15:01:16,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L004,6,IQA-20260615-L004-P006,piece_event_6de7ee775f21,Casting_class1:2022-02-23_09_51_38_391-2,Casting_class1,2022-02-23_09_51_38_391-2,2022-02-23T09:51:38.391,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_bc42e9118f117f36|iqa_casting_aed8ab7d11c222fd|iqa_casting_5c80826554dba2cd,Casting_class1/test/good/2022-02-23_09_51_38_391-2_1_2.jpg|Casting_class1/test/good/2022-02-23_09_51_38_391-2_1_3.jpg|Casting_class1/test/good/2022-02-23_09_51_38_391-2_2_3.jpg,2026-06-15T15:01:16,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_ca935e0d85e5,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_6ae4db80c80d,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,135,2026-06-15T15:02:02,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L004,7,IQA-20260615-L004-P007,piece_event_46dab96289db,Casting_class1:2022-02-23_10_00_06_350-3,Casting_class1,2022-02-23_10_00_06_350-3,2022-02-23T10:00:06.350,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_61548fa23ef0aede|iqa_casting_74ca8104bbe430c7|iqa_casting_b0839950ec73576e,Casting_class1/test/good/2022-02-23_10_00_06_350-3_1_2.jpg|Casting_class1/test/good/2022-02-23_10_00_06_350-3_1_3.jpg|Casting_class1/test/good/2022-02-23_10_00_06_350-3_2_3.jpg,2026-06-15T15:02:02,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_6ae4db80c80d,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_637695fb8795,drift_domain_extension,mlops_stress_test,baseline_domain_class1,False,136,2026-06-15T15:02:37,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L004,8,IQA-20260615-L004-P008,piece_event_a6fef0251062,Casting_class1:2022-02-23_10_02_14_060-3,Casting_class1,2022-02-23_10_02_14_060-3,2022-02-23T10:02:14.060,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_2d04fa2073e10579,Casting_class1/test/good/2022-02-23_10_02_14_060-3_2_3.jpg,2026-06-15T15:02:37,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_637695fb8795,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_9e1ee91c6d70,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,137,2026-06-15T16:15:24,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L005,21,IQA-20260615-L005-P021,piece_event_ddfc3c06443e,Casting_class2:2022-02-15_15_11_04_771,Casting_class2,2022-02-15_15_11_04_771,2022-02-15T15:11:04.771,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_098a3b7fe513bbd0|iqa_casting_67b5d34c80a851ae|iqa_casting_106cf1be2a1b3fe7|iqa_casting_a18194daba6e98ba,Casting_class2/train/good/2022-02-15_15_11_04_771_1_1.jpg|Casting_class2/train/good/2022-02-15_15_11_04_771_1_2.jpg|Casting_class2/train/good/2022-02-15_15_11_04_771_2_1.jpg|Casting_class2/train/good/2022-02-15_15_11_04_771_2_2.jpg,2026-06-15T16:15:24,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_9e1ee91c6d70,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_8d14cf605c0f,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,138,2026-06-15T16:17:05,2026-06-15,day_shift,QC-CASTING-01,IQA-20260615-L005,22,IQA-20260615-L005-P022,piece_event_e49326fe890d,Casting_class2:2022-02-15_15_13_44_612,Casting_class2,2022-02-15_15_13_44_612,2022-02-15T15:13:44.612,good,False,False,1,Casting_class2,Casting_class2:1_3,iqa_casting_d853a29baf34dd85,Casting_class2/train/good/2022-02-15_15_13_44_612_1_3.jpg,2026-06-15T16:17:05,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_8d14cf605c0f,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
