image_id,event_id,source_class,split_set,label,is_defective,relative_path,source_path_exists,sha256,has_gt_mask,gt_mask_relative_path,gt_mask_source_path_exists,n_images_for_event
iqa_casting_362e5dc84b4ff634,piece_event_d04206c0e11e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_27_37_653_1_2.jpg,true,d7086c4c37c21e85f2e21b26f94621af106f43f9741ac20ddf523d19d95403f0,false,,false,2
iqa_casting_e440f487e7cf0a47,piece_event_d04206c0e11e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_27_37_653_2_2.jpg,true,6b44195f4d43984f6cba22c6f64fc2e28ed57703581ad60dee8f4bd86150ad25,false,,false,2
iqa_casting_215ea31dc31176d5,piece_event_92b4f103c97f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_28_20_118_1_1.jpg,true,be57fed09299b41dc8958c592189d200fc67615fe707c90969776efdfd829984,false,,false,3
iqa_casting_aceafde7f0817c05,piece_event_92b4f103c97f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_28_20_118_1_2.jpg,true,9bb3f7099c03a8049161dea06dbb4133af9055891e5240c7c3b0793ce4734093,false,,false,3
iqa_casting_8feecd155e66904f,piece_event_92b4f103c97f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_28_20_118_1_3.jpg,true,d9a509582c71dd335688c64b398a428aa7bbad0dcf5f24e44b18058af23fe5d2,false,,false,3
iqa_casting_901f34e283bb6a2a,piece_event_48fbf8d0f0b1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_32_01_429_1_1.jpg,true,05d07ead8f2612916ac46aaf619a3ecb3ada050b9317eff9f7e6b009a9d92e0f,false,,false,3
iqa_casting_de4cc3d454a0f9f1,piece_event_48fbf8d0f0b1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_32_01_429_1_2.jpg,true,91972dbd045dced828befcf01de168e0ff783afb12300f227e281885a99da3dc,false,,false,3
iqa_casting_09d074783c42c363,piece_event_48fbf8d0f0b1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_32_01_429_2_1.jpg,true,16697ac07a68dfe4f4d577b3a9b700b76e3332c6677f06f9dc6d9e57380502e9,false,,false,3
iqa_casting_f329af9098f93968,piece_event_9406580b1192,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_32_40_627_1_1.jpg,true,7c2097d20fa3a0e830f569dba8a2fee343f4836d160c1f2d2617c55733ad94d8,false,,false,3
iqa_casting_95bdc3db006902c6,piece_event_9406580b1192,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_32_40_627_1_2.jpg,true,09fbc97f9365b74719b87726e50088bfc79d11a8527e5f05da6bc2db4f864883,false,,false,3
iqa_casting_4c6124e16896a581,piece_event_9406580b1192,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_32_40_627_1_3.jpg,true,d2bfdf830c46a7cff6880f05dc0c5e6d76d6741b3ef28a7724dc63872e388d8e,false,,false,3
iqa_casting_9b08b2e96317a265,piece_event_8556b4382c70,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_36_25_167_1_1.jpg,true,544d26858c4aecfd9bf40415def612196f8c4dda5719fef8cd0203e6c1722aad,false,,false,2
iqa_casting_06151374b2b75771,piece_event_8556b4382c70,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_36_25_167_1_2.jpg,true,d156b953a09060ef0f6a218d8cd34a1db4b99bcebb84b0a95e9e4cd145131217,false,,false,2
iqa_casting_2ebbee25b1922236,piece_event_2c08f20560fe,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_39_51_363_1_2.jpg,true,d0981db467fc332b6b9ecc2208d79189ca274793bbf83239c165c14bb1a0cfcd,false,,false,1
iqa_casting_d06d1889f34eb371,piece_event_01567b0d0c53,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_40_37_701_1_1.jpg,true,6fda21b147a668c5fe3c42959df9d837166c42ba7f3f3edb961f368da39fcd6e,false,,false,3
iqa_casting_344b08b0026b5a65,piece_event_01567b0d0c53,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_40_37_701_1_2.jpg,true,8e3d8632e110ca6ec4367ff6c519e5ab1dfab15795a7a2f1a4f4351905ac12a2,false,,false,3
iqa_casting_7b859c458062d76f,piece_event_01567b0d0c53,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_40_37_701_1_3.jpg,true,530ab22a5d6742fba0a8bd5320e49753ba4d5bc3275f4cccc9237f3d22ff859e,false,,false,3
iqa_casting_42442c2278645204,piece_event_c1db027a66f4,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_44_46_481_1_1.jpg,true,4d5a1a91cd30ec8320be0bd2141eeace060f6c25efda3550abb4dc4a70b40af1,false,,false,3
iqa_casting_59e952d5a7a411b8,piece_event_c1db027a66f4,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_44_46_481_1_2.jpg,true,2479f1c7b34afcd0dd7a6ef8dbc0787c283374f5274849ec69798bedf72a128e,false,,false,3
iqa_casting_99561cc9d50a83b7,piece_event_c1db027a66f4,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_44_46_481_1_3.jpg,true,ecd2b35ba0281985bac60a6fb2ec45255ee41b94688d1b07f5244d099d1d2ba6,false,,false,3
iqa_casting_9da3f4385e9b8596,piece_event_5b0476d95cf1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_48_10_907_1_2.jpg,true,38bbe4f6fc6dbcdf77f46c2d3a37f0e6a40ac3e71d15db343c50eaff363a6eb1,false,,false,2
iqa_casting_aa00ac58d2b27ba2,piece_event_5b0476d95cf1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_48_10_907_2_1.jpg,true,a40c88cbaf3cee59f120021a3f0bfce9b01ec7fd2b7c9fdbe371ea985d32315e,false,,false,2
iqa_casting_168fe718624c44ad,piece_event_e696b9a39b7b,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_48_51_686_1_1.jpg,true,f4b2b0afde1e483364ba891160c5067fdb757f6e642bc0904f78cac1c1356488,false,,false,3
iqa_casting_4723b637864c88a3,piece_event_e696b9a39b7b,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_48_51_686_1_2.jpg,true,68617145ed7b852930365634101cf5f93914c336ad33063807d03f528ce2fa62,false,,false,3
iqa_casting_24ac2b3d3006c26b,piece_event_e696b9a39b7b,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_48_51_686_1_3.jpg,true,78ff98d7335fd9e3a970e4560e22abfd4518dab7d39c86b7f2adc05b80f9f2e0,false,,false,3
iqa_casting_794ef05e98f5dd48,piece_event_c2d45f5f8a9b,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_53_04_241_1_1.jpg,true,406e62bff0d267a1b35884366b37803cb4867327ad691a5c0b600b5bc54c52ab,false,,false,3
iqa_casting_a5dbf99baffbb38b,piece_event_c2d45f5f8a9b,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_53_04_241_1_2.jpg,true,53030793d05a7415e59745e7b408a4383a55d6a40c1b950168415d3e402d70a0,false,,false,3
iqa_casting_c200c34918517366,piece_event_c2d45f5f8a9b,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_53_04_241_1_3.jpg,true,a5f7dce594380e0da2e0d8525dc2a69fc7c874cb11ce09fadbc0e9b955f89a3c,false,,false,3
iqa_casting_ca6abaf324dec461,piece_event_7d08810bb373,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_57_27_193_1_2.jpg,true,34b69f9e51b0811354a19000f8f0d8e739129b9784a74b4735cd11b43d3a4942,false,,false,3
iqa_casting_eee8c70d61b94cdd,piece_event_7d08810bb373,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_57_27_193_2_1.jpg,true,05f3e32842ae1eb14d0bada55ec24ef5ad019f43ff31c8112ab649af5c86bdf9,false,,false,3
iqa_casting_0e6f3ea330b95037,piece_event_7d08810bb373,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_57_27_193_2_2.jpg,true,3a70205207cfc81275a1bc3ea20c455bb976516e4bed396b724d3d913f0e9746,false,,false,3
iqa_casting_8d32366588df8c29,piece_event_7544875b30b0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_58_12_139_1_1.jpg,true,a246302d43ec250d290a2a970fc42aca2cdbabbc7265828db21d58400f416c32,false,,false,3
iqa_casting_bcef33b8c5d3305a,piece_event_7544875b30b0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_58_12_139_1_2.jpg,true,c6035ae69ac772322854d097f4403715dce99391bbda09690d32baa8887852f8,false,,false,3
iqa_casting_68c4000c80f0f594,piece_event_7544875b30b0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_10_58_12_139_1_3.jpg,true,ddae9942d1caac5322e164a20a8e1e61f4c9a4937b7399068835c240f3a60faf,false,,false,3
iqa_casting_0872bc15a49d9448,piece_event_ea1eda39b9be,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_08_56_626_1_1.jpg,true,4e9877487451a83dad14c9c71d3496f67f27cf2fd6572448e5fe28226c76687e,false,,false,3
iqa_casting_6e226f23e9f845f4,piece_event_ea1eda39b9be,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_08_56_626_1_2.jpg,true,022884736deb5d55ac3c2f48e22da86a9cc7f20510cee4159985ec8382d60587,false,,false,3
iqa_casting_9cc2b23a9a9375f7,piece_event_ea1eda39b9be,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_08_56_626_1_3.jpg,true,48a3b507c07bca45c47829b96b844e027355774def9bb761b727ea2c7c6f40e6,false,,false,3
iqa_casting_5b4718133209d012,piece_event_a1f5a8c131c4,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_11_57_863_1_1.jpg,true,426a619ee6edb48cbe4bbc1bb516ee96c3a194b9189c2b2893ffd5cb66a0b53c,false,,false,3
iqa_casting_01e7903fb6eeca22,piece_event_a1f5a8c131c4,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_11_57_863_1_2.jpg,true,6af198c769dd21662790162d3c5888d3bb06b13c1db569b96088b766fcd9c873,false,,false,3
iqa_casting_71f36693f2dcee82,piece_event_a1f5a8c131c4,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_11_57_863_1_3.jpg,true,7bd3845be0096a7c5c94fc0538af9d58ba9684a25ba1676bf159da96e6f52637,false,,false,3
iqa_casting_3de07b8ba5d900f1,piece_event_addcad290a10,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_14_37_441_1_1.jpg,true,9afdbba54947135a599429a643b40f53d886febeabbb212425114c5e1d956c60,false,,false,2
iqa_casting_8c8df747b93ed7df,piece_event_addcad290a10,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_14_37_441_1_3.jpg,true,388d9f86eeef379a84ecc8c748445853a03008e80694e525c0ace510a330ba08,false,,false,2
iqa_casting_0928fbc1195d2da3,piece_event_236e48f3b410,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_29_46_711_1_2.jpg,true,23e6f3b3d0815571e6206f11a009219d5e024426a6c6bac0101e3e7422ae9716,false,,false,2
iqa_casting_bcbe47500e7a8292,piece_event_236e48f3b410,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_29_46_711_2_1.jpg,true,034670313d4701e60d2869e007f7eede5619c71582a952fd8ce79047750ae0bf,false,,false,2
iqa_casting_fd1003fff793b6ae,piece_event_7d08fa89c100,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_30_27_989_1_1.jpg,true,4479e002056f9cea6831fbda5e567a4f00a99a9a8c2d7eac0dcb6f85afe4a275,false,,false,3
iqa_casting_ccc90149b0417bd0,piece_event_7d08fa89c100,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_30_27_989_1_2.jpg,true,7b30b48cf1b5097aa42c2f898019f9a7eb5f5515817af64d931ff4d5b7b9755a,false,,false,3
iqa_casting_c9abb6317da5b1e3,piece_event_7d08fa89c100,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_30_27_989_1_3.jpg,true,76e73d9a4db4129b04f2c512e1168ae83adc445448e4f10cebbb982527fb80dc,false,,false,3
iqa_casting_c1f36986201819e0,piece_event_f08c5886baa0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_34_48_249_1_1.jpg,true,133d9c804f786a98b0ddbf64f313bebb3c816ea07f0e285897e473a67bc24399,false,,false,3
iqa_casting_8c74fcb6d3825e7c,piece_event_f08c5886baa0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_34_48_249_1_2.jpg,true,8cedfc1c1c33cd7c9d6f75305937b29caf892835545a51e0d55ddeb4fb6c7aa6,false,,false,3
iqa_casting_894c2c0ba5129b68,piece_event_f08c5886baa0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_34_48_249_1_3.jpg,true,489e7da4baa046fec3eb36d88f999d2840e1bc9298e206c3c3e96d66f71e1085,false,,false,3
iqa_casting_c46ed6427335a526,piece_event_b42260dc5531,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_37_31_546_1_1.jpg,true,a3f235eed41ae6f1b70bbbb8d0784300a979ad9097aad6c621161eff440eb587,false,,false,3
iqa_casting_e794d5ebbf212b9f,piece_event_b42260dc5531,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_37_31_546_1_2.jpg,true,b3455a77ae073465803976dc1c6d2aed572bca4c9f42d43e95c341bc57fcbb92,false,,false,3
iqa_casting_ad05db3f4c849dfd,piece_event_b42260dc5531,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_37_31_546_1_3.jpg,true,760b63d75ef486498d5c04823c27309a9f03a5f014b8c98b4b31d3494aae35e2,false,,false,3
iqa_casting_b53e730018d3c217,piece_event_a246449e060f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_41_51_905_1_1.jpg,true,d28ad9b41a80309c60b32a829f22ad5f1516f69f6f2bda6af84755485f1d01ad,false,,false,3
iqa_casting_32934120fb3f822b,piece_event_a246449e060f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_41_51_905_1_2.jpg,true,2f9328bc4cd02e9d782846daf99159aa46c6a4d5fa5ef4bf7deb65aca91b5aa1,false,,false,3
iqa_casting_da0cf0e6bb8eedce,piece_event_a246449e060f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_41_51_905_1_3.jpg,true,75cdd47644926ff658d56746652223520829966f06f88c240b1b22011161b677,false,,false,3
iqa_casting_e0ada401915dbe5d,piece_event_70e3b7d1e799,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_44_54_563_1_1.jpg,true,f1a15ac2950964be9818f8e637b7b44159c24be5b15df0ae826205683f76ff42,false,,false,3
iqa_casting_89425aafdbbee68d,piece_event_70e3b7d1e799,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_44_54_563_1_2.jpg,true,1f1de44cf4d3c65776462d9a9a2931794a0db283992bbd893894944a1162b2ab,false,,false,3
iqa_casting_b2f7f2bfaa2c184f,piece_event_70e3b7d1e799,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_44_54_563_1_3.jpg,true,3e8f6f445bcf30d9448cff45a6751f48bd9a1c83f33124f9424552960eaff483,false,,false,3
iqa_casting_575aed0e436f07ab,piece_event_4fe887a3b327,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_58_16_860_1_1.jpg,true,8023dea586a7af5785b4f43dc45523a92a64df620d69b35f3d8fa6d9bd3b8b93,false,,false,3
iqa_casting_72fd7f62b6d0fac8,piece_event_4fe887a3b327,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_58_16_860_1_2.jpg,true,72b6b8097d9e8b5efa7d26045bb1a3757019e7b2214fbd0bd61e2de3d3f2fe28,false,,false,3
iqa_casting_8ed5f2225ec0e461,piece_event_4fe887a3b327,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_13_58_16_860_1_3.jpg,true,0f5a2c6fed0134a7828f686d8328e91c5cdac87b6bd164ddec3a36f0365d4a04,false,,false,3
iqa_casting_27a3a310276d5db7,piece_event_4043f302bffc,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_02_11_445_1_1.jpg,true,3b3cb9bbaeddbc10c823d093ef736ab4fcec3860ead1b738c99c7739331ba126,false,,false,3
iqa_casting_2bc1489e253c453c,piece_event_4043f302bffc,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_02_11_445_1_2.jpg,true,e4e5f65282580b4a44ee8dbf6a096b0748f7729840b5651f6ded3b6fc2754e50,false,,false,3
iqa_casting_3de6d3d9e3bc8a2a,piece_event_4043f302bffc,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_02_11_445_1_3.jpg,true,9d460da5a250ade64890d08a71859f42e948717e0cbb8a8c540fa55ca56d486b,false,,false,3
iqa_casting_ee8e371abbd0ea78,piece_event_124f06635af0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_04_00_415_2_2.jpg,true,b596a22e698bb9af7bc4ca68eebed02cc7b30ae7040adb2c4f86b3b3e0182932,false,,false,1
iqa_casting_0e4e3fff3a6b8b81,piece_event_7a720e038831,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_04_38_185_1_1.jpg,true,cf06413d18f4a94f3e0e92095884c9a66383800c4f61a8569e6358757d2e4bba,false,,false,3
iqa_casting_42541c8bd78dfb1c,piece_event_7a720e038831,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_04_38_185_1_2.jpg,true,6b46153c63ce95b302ff6e2167307dd29ee57c7fe3306edcf3c9bcb4205f2195,false,,false,3
iqa_casting_4c1b94915156db11,piece_event_7a720e038831,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_04_38_185_1_3.jpg,true,d45dcf6c3267b6508248540f077552f86297a5a71001cd58654112967292db61,false,,false,3
iqa_casting_18303dc4475d1228,piece_event_d8fa51a234e3,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_09_31_201_2_1.jpg,true,e8a0f41df6b325f6884b23492de0a9d7db945620cb2a0009cc8e90fa84bcc8fd,false,,false,1
iqa_casting_9a78fbc51e08581f,piece_event_f32e9e02590f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_10_13_214_1_1.jpg,true,7ab62f2a6472ec23e24a8ca1e0b05add7195ce9ae3355e401f6c644be4703b3d,false,,false,3
iqa_casting_d9a5e5498be6b671,piece_event_f32e9e02590f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_10_13_214_1_2.jpg,true,fe9a2bba8a82680d7ad56a66dbaf69fc800f42f3d8b70e7ae39cd3cf3d2135dc,false,,false,3
iqa_casting_373d62f5a8d7e788,piece_event_f32e9e02590f,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_10_13_214_1_3.jpg,true,a92cdb1e1e61f316a5ccdd9774c65045f4e2cb660df87d4bddbd161639dc2c2f,false,,false,3
iqa_casting_109679c70f298189,piece_event_34ed462aad75,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_12_08_790_1_2.jpg,true,4a36be80780fb7d31cd950ca9c0a70782658b9b3e2a79d7393bad7b001ca5fc9,false,,false,2
iqa_casting_8a2a9335124d3aa4,piece_event_34ed462aad75,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_12_08_790_2_2.jpg,true,7d1469f7c8b19fb90b89c82dc4440f022b16cf493fda86f083fa06387ad6caad,false,,false,2
iqa_casting_c049bf4e5b66e632,piece_event_809a12d59d65,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_12_53_405_1_1.jpg,true,d3751f944b2f80666b8eaa94af2247f15a7a927e18364e14191f30a1cc027cc7,false,,false,3
iqa_casting_ad928c59f5f2ae9c,piece_event_809a12d59d65,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_12_53_405_1_2.jpg,true,2c66596dca5a3c2fe579f7eacad922af11de939c9950793097c23bb2c590c680,false,,false,3
iqa_casting_4e6ca223381e2c42,piece_event_809a12d59d65,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_12_53_405_1_3.jpg,true,c90eb5ca271662b461b0935c999439ac26d92e80ab359b241532bf7ae87750de,false,,false,3
iqa_casting_da542d4b0c66f0cd,piece_event_d7ade98736d1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_15_17_916_2_1.jpg,true,f0ef944e51fcac5f98dfbfd75204414bae335eec304a5f1b24f53a1a9e8d0ffa,false,,false,1
iqa_casting_ced8e56cb9aa78a8,piece_event_1c070fe7df84,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_15_58_790_1_1.jpg,true,f252398336a4bb87e7a31ce6d7fd75e16e248d32c5240f5af30b7ec8d8c9899c,false,,false,3
iqa_casting_41f25913e8c06fc8,piece_event_1c070fe7df84,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_15_58_790_1_2.jpg,true,5f20cbef4fb248676eba4500b14dafea85313c359703aac12eb9ac4f9daa23aa,false,,false,3
iqa_casting_3c86c928a95ba565,piece_event_1c070fe7df84,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_15_58_790_1_3.jpg,true,3d16cc613d434661131c8ac0e18d2129c8e2bf6e9425c3e26aaafd3df7b9ec36,false,,false,3
iqa_casting_7cdb1fe3f4b695fb,piece_event_be452c4f1ba9,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_18_31_317_1_2.jpg,true,ab6bb0ca1cfc71cb552927a0f5487d84a30b017c2d4e7c8b5a6e914578528d5f,false,,false,1
iqa_casting_828110bb29d13392,piece_event_0b9817fda864,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_19_10_229_1_1.jpg,true,aca312e7f3726d341500579d35bd2886d3ef7961846806ec18c9bc166111040e,false,,false,3
iqa_casting_01960a624de225bc,piece_event_0b9817fda864,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_19_10_229_1_2.jpg,true,5cbf6879e18eb66ae646c39378e549f38409fae76fa631e0ed5283ab7b0d601e,false,,false,3
iqa_casting_bc188e81ae9409f4,piece_event_0b9817fda864,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_19_10_229_1_3.jpg,true,55b3854a9dbeeac6f8cfefd49e5b96a81046915db06586da8209bf8824a6ffa5,false,,false,3
iqa_casting_155b4ab8dc6078b3,piece_event_7d523c4fc392,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_27_02_494_1_1.jpg,true,f91cce964210dba06c498b9f95e765cba1d2692ab9122f52026176eadee5a9e4,false,,false,3
iqa_casting_c593846eea6270c9,piece_event_7d523c4fc392,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_27_02_494_1_2.jpg,true,70d47f58e864110cf0072a9525a699009a9aaf43d942967ab7463829a217158f,false,,false,3
iqa_casting_ac0d8660bb847b2b,piece_event_7d523c4fc392,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_27_02_494_1_3.jpg,true,d4e95b80228b44d32e9956da8f785e3ba9b5a4da1cad9e8e7d287a001b4317a6,false,,false,3
iqa_casting_780f3ae7b55b60bb,piece_event_558b0b915268,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_30_26_321_1_1.jpg,true,9ad7e6efa4e9cf86dea236f40922570eb1e8b6c4046c2a210a9ce91b20ae2706,false,,false,3
iqa_casting_f79412a32adf5124,piece_event_558b0b915268,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_30_26_321_1_2.jpg,true,6b7b9292fc42c8a1c871b4f79121fb45c9025571949b6c0f934c3acd4b433301,false,,false,3
iqa_casting_74bee8a19ef37b69,piece_event_558b0b915268,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_30_26_321_1_3.jpg,true,f5b4f5de2c748446551404cc016fb5d467a31fcde411e86748b906d109725379,false,,false,3
iqa_casting_f1d8410202763d7c,piece_event_4a27295e0505,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_33_31_007_1_1.jpg,true,95363605fdae8dd282b697d468a35306ea806d873728325a115f549cd8f20b6e,false,,false,3
iqa_casting_293337e2ecbf4ea8,piece_event_4a27295e0505,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_33_31_007_1_2.jpg,true,a002cdaa19eec4c111a7fcf20273d9245535bf2e8c21a93c50277458d5f08f8c,false,,false,3
iqa_casting_f590793fa0ab0685,piece_event_4a27295e0505,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_33_31_007_1_3.jpg,true,644fc506cf8ff044eb4ec54dc56d06c106e0473cecb130bac7bd2a8e2ad1535f,false,,false,3
iqa_casting_4e0574438fa54fa9,piece_event_004a933596f2,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_42_59_876_1_1.jpg,true,72364da811fc0ef8537acee9001f8c62c5b42bb2ec922db591899d78a1e1b199,false,,false,3
iqa_casting_c8d0a327c82d8d26,piece_event_004a933596f2,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_42_59_876_1_2.jpg,true,061ab12a3ae2d2f810a7870c7b00292f8f70b508c95046d5e223088b3640244c,false,,false,3
iqa_casting_3b8460632ca123e1,piece_event_004a933596f2,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_42_59_876_1_3.jpg,true,8983455a12b04308f1f8b8c380f45b72b52bf58c27ff4614a1dff93f7250e1c7,false,,false,3
iqa_casting_795829176e5edad8,piece_event_a5203c94caa9,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_47_08_723_1_1.jpg,true,eabdc8e7ee5180978f902119f99abe24cf6936bb7069091d6fe036319695e622,false,,false,3
iqa_casting_d7af3b2216e8aa22,piece_event_a5203c94caa9,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_47_08_723_1_2.jpg,true,8fb8536b7062b969abaf6de1269b254a24a1a4b20ec9871cb7db1b7229e80d20,false,,false,3
iqa_casting_3921b85fb980aeb0,piece_event_a5203c94caa9,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_14_47_08_723_1_3.jpg,true,23be40b7cfbe3d8061c1d5de9fbe35ec506391722da2b306b3eee6f4d9ac725f,false,,false,3
iqa_casting_02ae6a20f60c1a63,piece_event_c29986be4cd7,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_15_51_27_675_1_1.jpg,true,ffecd1f68b60bcfaef33713f0717f62a95eb918db9e2e0053cf60d77b4be7b6c,false,,false,3
iqa_casting_753f6be1f55c936e,piece_event_c29986be4cd7,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_15_51_27_675_1_2.jpg,true,3d8e7030685da0de31ac9c2c959b92c53ac6fd9ffe23f80f666425c10a99d248,false,,false,3
iqa_casting_0564ae6fd6086961,piece_event_c29986be4cd7,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_15_51_27_675_1_3.jpg,true,37b2fc51d1b9383a2a2f40e433e0276919a7ebc8be18d0ec4eb29d5f9e5513f4,false,,false,3
iqa_casting_db7489767a57bb73,piece_event_c5142134d1f5,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-16_15_54_40_098_1_1.jpg,true,d3b7ebe14cfd092efc749b687e0bc6a24fade6e8ede5feaa65b6effa22ecf3ea,false,,false,3
